lending_protocol_metrics_id,lending_protocol_id,tvl,date,time,day_of_week
1303,3,60608043,2022-09-20,14:16:13,Tue
1304,2,108930000,2022-09-20,14:30:42,Tue
1305,1,236000000,2022-09-20,14:30:53,Tue
1306,3,60644897,2022-09-20,14:31:18,Tue
1307,2,108900000,2022-09-20,14:45:38,Tue
1308,1,237000000,2022-09-20,14:45:44,Tue
1309,3,60657665,2022-09-20,14:46:15,Tue
1310,2,109030000,2022-09-20,15:00:42,Tue
1311,1,237000000,2022-09-20,15:00:49,Tue
1312,3,60708673,2022-09-20,15:01:19,Tue
1313,2,109090000,2022-09-20,15:15:37,Tue
1314,1,238000000,2022-09-20,15:15:46,Tue
1315,3,60739400,2022-09-20,15:16:14,Tue
1316,2,71510000,2022-09-20,15:30:43,Tue
1317,1,236000000,2022-09-20,15:30:44,Tue
1318,3,60811980,2022-09-20,15:31:17,Tue
1319,2,109160000,2022-09-20,15:45:39,Tue
1320,1,238000000,2022-09-20,15:45:40,Tue
1321,3,60822151,2022-09-20,15:46:14,Tue
1322,2,109090000,2022-09-20,16:00:42,Tue
1323,1,237000000,2022-09-20,16:00:48,Tue
1324,3,60765298,2022-09-20,16:01:17,Tue
1325,2,109100000,2022-09-20,16:15:36,Tue
1326,1,237000000,2022-09-20,16:15:43,Tue
1327,3,60774490,2022-09-20,16:16:12,Tue
1328,2,109020000,2022-09-20,16:30:40,Tue
1329,1,237000000,2022-09-20,16:30:46,Tue
1330,3,60727683,2022-09-20,16:31:17,Tue
1331,2,108840000,2022-09-20,16:45:38,Tue
1332,1,236000000,2022-09-20,16:45:45,Tue
1333,3,60702303,2022-09-20,16:46:13,Tue
1334,2,108820000,2022-09-20,17:00:41,Tue
1335,1,236000000,2022-09-20,17:00:47,Tue
1336,3,60692620,2022-09-20,17:01:17,Tue
1337,2,108780000,2022-09-20,17:15:36,Tue
1338,1,238000000,2022-09-20,17:15:43,Tue
1339,3,60684915,2022-09-20,17:16:13,Tue
1340,2,108830000,2022-09-20,17:30:42,Tue
1341,1,238000000,2022-09-20,17:30:47,Tue
1342,3,60704177,2022-09-20,17:31:17,Tue
1343,2,108360000,2022-09-20,17:45:37,Tue
1344,1,238000000,2022-09-20,17:45:49,Tue
1345,3,60631476,2022-09-20,17:46:15,Tue
1346,2,108260000,2022-09-20,18:00:38,Tue
1347,1,236000000,2022-09-20,18:00:43,Tue
1348,3,60593824,2022-09-20,18:01:15,Tue
1349,2,70810000,2022-09-20,18:15:37,Tue
1350,1,236000000,2022-09-20,18:15:47,Tue
1351,3,60635091,2022-09-20,18:16:13,Tue
1352,2,108290000,2022-09-20,18:45:38,Tue
1353,1,238000000,2022-09-20,18:45:46,Tue
1354,3,60644526,2022-09-20,18:46:14,Tue
1355,2,108300000,2022-09-20,19:00:41,Tue
1356,3,60644707,2022-09-20,19:01:20,Tue
1357,2,108040000,2022-09-20,19:15:37,Tue
1358,1,236000000,2022-09-20,19:15:44,Tue
1359,3,60446759,2022-09-20,19:16:14,Tue
1360,2,108110000,2022-09-20,19:30:41,Tue
1361,1,234000000,2022-09-20,19:30:46,Tue
1362,3,60485341,2022-09-20,19:31:15,Tue
1363,2,108100000,2022-09-20,19:45:38,Tue
1364,1,235000000,2022-09-20,19:45:42,Tue
1365,3,60483375,2022-09-20,19:46:14,Tue
1366,2,108120000,2022-09-21,20:00:41,Tue
1367,1,235000000,2022-09-21,20:00:49,Tue
1368,3,60487681,2022-09-21,20:01:18,Tue
1369,2,108270000,2022-09-21,20:15:38,Tue
1370,1,236000000,2022-09-21,20:15:40,Tue
1371,3,60556119,2022-09-21,20:16:13,Tue
1372,2,108350000,2022-09-21,20:30:42,Tue
1373,1,239000000,2022-09-21,20:30:44,Tue
1374,3,60610957,2022-09-21,20:31:18,Tue
1375,2,108220000,2022-09-21,20:45:37,Tue
1376,1,235000000,2022-09-21,20:45:40,Tue
1377,3,60536659,2022-09-21,20:46:13,Tue
1378,2,108440000,2022-09-21,21:00:41,Tue
1379,1,236000000,2022-09-21,21:00:48,Tue
1380,3,60654289,2022-09-21,21:01:18,Tue
1381,2,108560000,2022-09-21,21:15:37,Tue
1382,1,237000000,2022-09-21,21:15:40,Tue
1383,3,60573368,2022-09-21,21:16:13,Tue
1384,2,108500000,2022-09-21,21:30:39,Tue
1385,1,237000000,2022-09-21,21:30:42,Tue
1386,3,60551307,2022-09-21,21:31:14,Tue
1387,2,108480000,2022-09-21,21:45:36,Tue
1388,1,238000000,2022-09-21,21:45:38,Tue
1389,3,60560081,2022-09-21,21:46:13,Tue
1390,2,108430000,2022-09-21,22:00:39,Tue
1391,1,237000000,2022-09-21,22:00:44,Tue
1392,3,60562217,2022-09-21,22:01:14,Tue
1393,2,108720000,2022-09-21,22:15:37,Tue
1394,1,239000000,2022-09-21,22:15:47,Tue
1395,3,60698296,2022-09-21,22:16:14,Tue
1396,2,108720000,2022-09-21,22:30:39,Tue
1397,1,239000000,2022-09-21,22:30:47,Tue
1398,3,60727249,2022-09-21,22:31:14,Tue
1399,2,108720000,2022-09-21,22:45:38,Tue
1400,1,240000000,2022-09-21,22:45:41,Tue
1401,3,60731841,2022-09-21,22:46:12,Tue
1402,2,108710000,2022-09-21,23:00:40,Tue
1403,1,238000000,2022-09-21,23:00:40,Tue
1404,3,60713921,2022-09-21,23:01:14,Tue
1405,2,108670000,2022-09-21,23:15:37,Tue
1406,1,239000000,2022-09-21,23:15:42,Tue
1407,3,60692843,2022-09-21,23:16:14,Tue
1408,2,108660000,2022-09-21,23:30:39,Tue
1409,1,239000000,2022-09-21,23:30:46,Tue
1410,3,60692997,2022-09-21,23:31:14,Tue
1411,2,108660000,2022-09-21,00:00:43,Wed
1412,1,239000000,2022-09-21,00:00:52,Wed
1413,3,60725196,2022-09-21,00:01:20,Wed
1414,2,108680000,2022-09-21,00:15:37,Wed
1415,1,239000000,2022-09-21,00:15:45,Wed
1416,3,60721757,2022-09-21,00:16:15,Wed
1417,2,71160000,2022-09-21,00:30:39,Wed
1418,1,239000000,2022-09-21,00:30:39,Wed
1419,3,60719482,2022-09-21,00:31:16,Wed
1420,2,108620000,2022-09-21,00:45:38,Wed
1421,1,239000000,2022-09-21,00:45:39,Wed
1422,3,60795928,2022-09-21,00:46:12,Wed
1423,2,108630000,2022-09-21,01:00:40,Wed
1424,1,236000000,2022-09-21,01:00:42,Wed
1425,3,60823096,2022-09-21,01:01:14,Wed
1426,2,108580000,2022-09-21,01:15:38,Wed
1427,1,235000000,2022-09-21,01:15:42,Wed
1428,3,60816925,2022-09-21,01:16:12,Wed
1429,2,71170000,2022-09-21,01:30:41,Wed
1430,1,238000000,2022-09-21,01:30:47,Wed
1431,3,60851031,2022-09-21,01:31:17,Wed
1432,2,108790000,2022-09-21,01:45:35,Wed
1433,1,237000000,2022-09-21,01:45:42,Wed
1434,3,60804566,2022-09-21,01:46:13,Wed
1435,2,108570000,2022-09-21,02:00:38,Wed
1436,1,236000000,2022-09-21,02:00:49,Wed
1437,3,60702097,2022-09-21,02:01:20,Wed
1438,2,108500000,2022-09-21,02:15:38,Wed
1439,1,235000000,2022-09-21,02:15:48,Wed
1440,3,60679455,2022-09-21,02:16:19,Wed
1441,2,70760000,2022-09-21,02:30:39,Wed
1442,1,234000000,2022-09-21,02:30:45,Wed
1443,3,60536075,2022-09-21,02:31:13,Wed
1444,2,107980000,2022-09-21,02:45:37,Wed
1445,1,235000000,2022-09-21,02:45:40,Wed
1446,3,60474885,2022-09-21,02:46:13,Wed
1447,2,108060000,2022-09-21,03:00:41,Wed
1448,1,235000000,2022-09-21,03:00:50,Wed
1449,3,60559110,2022-09-21,03:01:42,Wed
1450,2,66519999,2022-09-21,03:15:37,Wed
1451,1,235000000,2022-09-21,03:15:43,Wed
1452,3,60464712,2022-09-21,03:16:48,Wed
1453,2,108040000,2022-09-21,03:30:39,Wed
1454,1,236000000,2022-09-21,03:30:41,Wed
1455,3,60564567,2022-09-21,03:31:33,Wed
1456,2,108050000,2022-09-21,03:45:37,Wed
1457,1,236000000,2022-09-21,03:45:42,Wed
1458,3,60574276,2022-09-21,03:46:31,Wed
1459,2,108020000,2022-09-21,04:00:41,Wed
1460,1,236000000,2022-09-21,04:00:46,Wed
1461,3,60591956,2022-09-21,04:01:24,Wed
1462,2,108080000,2022-09-21,04:15:44,Wed
1463,1,235000000,2022-09-21,04:15:53,Wed
1464,3,60591639,2022-09-21,04:16:22,Wed
1465,2,70640000,2022-09-21,04:30:39,Wed
1466,1,234000000,2022-09-21,04:30:43,Wed
1467,3,60513227,2022-09-21,04:31:15,Wed
1468,2,108000000,2022-09-21,04:45:38,Wed
1469,1,235000000,2022-09-21,04:45:39,Wed
1470,3,60503029,2022-09-21,04:46:14,Wed
1471,2,66580000,2022-09-21,05:00:39,Wed
1472,1,234000000,2022-09-21,05:00:45,Wed
1473,3,60515284,2022-09-21,05:01:17,Wed
1474,2,45490000,2022-09-21,05:15:37,Wed
1475,1,234000000,2022-09-21,05:15:49,Wed
1476,3,60504549,2022-09-21,05:16:13,Wed
1477,2,107920000,2022-09-21,05:30:42,Wed
1478,1,235000000,2022-09-21,05:30:47,Wed
1479,3,60496508,2022-09-21,05:31:19,Wed
1480,2,107940000,2022-09-21,05:45:39,Wed
1481,1,236000000,2022-09-21,05:45:42,Wed
1482,3,60512460,2022-09-21,05:46:14,Wed
1483,2,108080000,2022-09-21,06:00:39,Wed
1484,1,235000000,2022-09-21,06:00:47,Wed
1485,3,60564250,2022-09-21,06:01:17,Wed
1486,2,107560000,2022-09-21,06:15:35,Wed
1487,1,235000000,2022-09-21,06:15:45,Wed
1488,3,60575892,2022-09-21,06:16:11,Wed
1489,2,107870000,2022-09-21,06:30:46,Wed
1490,1,235000000,2022-09-21,06:30:50,Wed
1491,3,60308042,2022-09-21,06:31:18,Wed
1492,2,107870000,2022-09-21,06:45:36,Wed
1493,1,236000000,2022-09-21,06:45:40,Wed
1494,3,60316547,2022-09-21,06:46:14,Wed
1495,2,108100000,2022-09-21,07:00:39,Wed
1496,1,237000000,2022-09-21,07:00:43,Wed
1497,3,60453755,2022-09-21,07:01:13,Wed
1498,2,108140000,2022-09-21,07:15:35,Wed
1499,1,236000000,2022-09-21,07:15:40,Wed
1500,3,60485381,2022-09-21,07:16:14,Wed
1501,1,237000000,2022-09-21,07:30:39,Wed
1502,2,108160000,2022-09-21,07:30:40,Wed
1503,3,60488148,2022-09-21,07:31:16,Wed
1504,2,108170000,2022-09-21,07:45:35,Wed
1505,1,238000000,2022-09-21,07:45:43,Wed
1506,3,60491418,2022-09-21,07:46:11,Wed
1507,2,108280000,2022-09-21,08:00:39,Wed
1508,1,237000000,2022-09-21,08:00:44,Wed
1509,3,60549815,2022-09-21,08:01:13,Wed
1510,2,108280000,2022-09-21,08:15:35,Wed
1511,1,238000000,2022-09-21,08:15:41,Wed
1512,3,60544093,2022-09-21,08:16:10,Wed
1513,2,108260000,2022-09-21,08:30:40,Wed
1514,1,238000000,2022-09-21,08:30:40,Wed
1515,3,60609176,2022-09-21,08:31:12,Wed
1516,2,108530000,2022-09-21,08:45:36,Wed
1517,1,238000000,2022-09-21,08:45:39,Wed
1518,3,60706837,2022-09-21,08:46:11,Wed
1519,2,108520000,2022-09-21,09:00:40,Wed
1520,1,238000000,2022-09-21,09:00:45,Wed
1521,3,60694598,2022-09-21,09:01:13,Wed
1522,2,108580000,2022-09-21,09:15:34,Wed
1523,1,238000000,2022-09-21,09:15:41,Wed
1524,3,60605605,2022-09-21,09:16:11,Wed
1525,2,108500000,2022-09-21,09:30:41,Wed
1526,1,237000000,2022-09-21,09:30:41,Wed
1527,3,60533984,2022-09-21,09:31:14,Wed
1528,2,108460000,2022-09-21,09:45:35,Wed
1529,1,238000000,2022-09-21,09:45:40,Wed
1530,3,60492272,2022-09-21,09:46:11,Wed
1531,2,108530000,2022-09-21,10:00:38,Wed
1532,1,237000000,2022-09-21,10:00:42,Wed
1533,3,60543304,2022-09-21,10:01:14,Wed
1534,2,108710000,2022-09-21,10:30:40,Wed
1535,1,237000000,2022-09-21,10:30:43,Wed
1536,3,60580139,2022-09-21,10:31:15,Wed
1537,2,108620000,2022-09-21,10:45:35,Wed
1538,1,236000000,2022-09-21,10:45:42,Wed
1539,3,60430109,2022-09-21,10:46:10,Wed
1540,2,108390000,2022-09-21,11:00:38,Wed
1541,1,235000000,2022-09-21,11:00:43,Wed
1542,3,60333207,2022-09-21,11:01:17,Wed
1543,2,71140000,2022-09-21,11:15:36,Wed
1544,1,233000000,2022-09-21,11:15:37,Wed
1545,3,60068199,2022-09-21,11:16:11,Wed
1546,2,71130000,2022-09-21,11:30:40,Wed
1547,1,235000000,2022-09-21,11:30:47,Wed
1548,3,60119152,2022-09-21,11:31:13,Wed
1549,2,108130000,2022-09-21,11:45:33,Wed
1550,3,60165869,2022-09-21,11:46:12,Wed
1551,2,108120000,2022-09-21,12:00:40,Wed
1552,1,235000000,2022-09-21,12:00:45,Wed
1553,3,60166554,2022-09-21,12:01:14,Wed
1554,2,107970000,2022-09-21,12:15:36,Wed
1555,1,235000000,2022-09-21,12:15:45,Wed
1556,3,60203196,2022-09-21,12:16:12,Wed
1557,2,67230000,2022-09-21,12:30:38,Wed
1558,1,235000000,2022-09-21,12:30:42,Wed
1559,3,60257161,2022-09-21,12:31:14,Wed
1560,2,108340000,2022-09-21,12:45:36,Wed
1561,1,240000000,2022-09-21,12:45:39,Wed
1562,3,60417429,2022-09-21,12:46:13,Wed
1563,2,67290000,2022-09-21,13:00:42,Wed
1564,1,239000000,2022-09-21,13:00:47,Wed
1565,3,60371349,2022-09-21,13:01:17,Wed
1566,2,108250000,2022-09-21,13:15:35,Wed
1567,1,238000000,2022-09-21,13:15:40,Wed
1568,3,60376549,2022-09-21,13:16:12,Wed
1569,2,108260000,2022-09-21,13:30:39,Wed
1570,1,239000000,2022-09-21,13:30:44,Wed
1571,3,60441514,2022-09-21,13:31:14,Wed
1572,2,108840000,2022-09-21,13:45:36,Wed
1573,1,240000000,2022-09-21,13:45:44,Wed
1574,3,60698165,2022-09-21,13:46:12,Wed
1575,2,108750000,2022-09-21,14:00:38,Wed
1576,1,241000000,2022-09-21,14:00:40,Wed
1577,3,60345693,2022-09-21,14:01:14,Wed
1578,2,107770000,2022-09-21,14:15:35,Wed
1579,1,237000000,2022-09-21,14:15:39,Wed
1580,3,60099577,2022-09-21,14:16:12,Wed
1581,2,108320000,2022-09-21,14:30:38,Wed
1582,1,239000000,2022-09-21,14:30:46,Wed
1583,3,60445991,2022-09-21,14:31:13,Wed
1584,2,109810000,2022-09-21,14:45:36,Wed
1585,1,246000000,2022-09-21,14:45:40,Wed
1586,3,61448135,2022-09-21,14:46:12,Wed
1587,2,109980000,2022-09-21,15:00:39,Wed
1588,1,245000000,2022-09-21,15:00:48,Wed
1589,3,61327755,2022-09-21,15:01:15,Wed
1590,2,109510000,2022-09-21,15:15:35,Wed
1591,1,243000000,2022-09-21,15:15:42,Wed
1592,3,61080109,2022-09-21,15:16:10,Wed
1593,2,71970000,2022-09-21,15:30:39,Wed
1594,1,240000000,2022-09-21,15:30:43,Wed
1595,3,60726290,2022-09-21,15:31:15,Wed
1596,2,108570000,2022-09-21,15:45:36,Wed
1597,1,238000000,2022-09-21,15:45:45,Wed
1598,3,60432957,2022-09-21,15:46:10,Wed
1599,2,108140000,2022-09-21,16:00:39,Wed
1600,1,237000000,2022-09-21,16:00:41,Wed
1601,3,60260211,2022-09-21,16:01:15,Wed
1602,2,108020000,2022-09-21,16:15:36,Wed
1603,1,237000000,2022-09-21,16:15:39,Wed
1604,3,60204870,2022-09-21,16:16:13,Wed
1605,1,236000000,2022-09-21,16:30:36,Wed
1606,2,107630000,2022-09-21,16:30:39,Wed
1607,3,60030742,2022-09-21,16:31:13,Wed
1608,2,107620000,2022-09-21,16:45:36,Wed
1609,1,236000000,2022-09-21,16:45:40,Wed
1610,3,60046205,2022-09-21,16:46:17,Wed
1611,2,107740000,2022-09-21,17:00:38,Wed
1612,1,237000000,2022-09-21,17:00:48,Wed
1613,3,60107124,2022-09-21,17:01:15,Wed
1614,2,106950000,2022-09-21,17:15:34,Wed
1615,1,233000000,2022-09-21,17:15:39,Wed
1616,3,59564864,2022-09-21,17:16:11,Wed
1617,2,106560000,2022-09-21,17:30:41,Wed
1618,1,232000000,2022-09-21,17:30:45,Wed
1619,3,59436171,2022-09-21,17:31:17,Wed
1620,2,106510000,2022-09-21,17:45:35,Wed
1621,1,233000000,2022-09-21,17:45:45,Wed
1622,3,59461430,2022-09-21,17:46:14,Wed
1623,2,106610000,2022-09-21,18:00:41,Wed
1624,1,232000000,2022-09-21,18:00:50,Wed
1625,3,59494622,2022-09-21,18:01:13,Wed
1626,2,106220000,2022-09-21,18:15:35,Wed
1627,1,230000000,2022-09-21,18:15:36,Wed
1628,3,59216003,2022-09-21,18:16:14,Wed
1629,2,106010000,2022-09-21,18:30:42,Wed
1630,1,233000000,2022-09-21,18:30:45,Wed
1631,3,59188200,2022-09-21,18:31:17,Wed
1632,2,106190000,2022-09-21,18:45:36,Wed
1633,1,233000000,2022-09-21,18:45:48,Wed
1634,3,59274563,2022-09-21,18:46:12,Wed
1635,2,106290000,2022-09-21,19:00:38,Wed
1636,3,59349315,2022-09-21,19:01:13,Wed
1637,2,106360000,2022-09-21,19:15:36,Wed
1638,1,233000000,2022-09-21,19:15:44,Wed
1639,3,59386429,2022-09-21,19:16:13,Wed
1640,2,106460000,2022-09-21,19:30:43,Wed
1641,1,234000000,2022-09-21,19:30:46,Wed
1642,3,59464043,2022-09-21,19:31:18,Wed
1643,2,106530000,2022-09-21,19:45:35,Wed
1644,1,235000000,2022-09-21,19:45:43,Wed
1645,3,59518504,2022-09-21,19:46:10,Wed
1646,2,106450000,2022-09-22,20:00:40,Wed
1647,1,234000000,2022-09-22,20:00:44,Wed
1648,3,59508249,2022-09-22,20:01:17,Wed
1649,2,106490000,2022-09-22,20:15:34,Wed
1650,1,233000000,2022-09-22,20:15:48,Wed
1651,3,8,2022-09-22,20:16:12,Wed
1652,2,70610000,2022-09-22,20:30:41,Wed
1653,1,234000000,2022-09-22,20:30:45,Wed
1654,3,59518174,2022-09-22,20:31:15,Wed
1655,2,106560000,2022-09-22,20:45:36,Wed
1656,1,233000000,2022-09-22,20:45:48,Wed
1657,3,59482976,2022-09-22,20:46:11,Wed
1658,2,106430000,2022-09-22,21:00:41,Wed
1659,1,233000000,2022-09-22,21:00:49,Wed
1660,3,59392963,2022-09-22,21:01:25,Wed
1661,2,106560000,2022-09-22,21:15:35,Wed
1662,1,234000000,2022-09-22,21:15:43,Wed
1663,3,59450095,2022-09-22,21:16:12,Wed
1664,2,106650000,2022-09-22,21:30:40,Wed
1665,1,234000000,2022-09-22,21:30:51,Wed
1666,3,59524206,2022-09-22,21:31:17,Wed
1667,2,106610000,2022-09-22,21:45:35,Wed
1668,1,234000000,2022-09-22,21:45:47,Wed
1669,3,59523059,2022-09-22,21:46:11,Wed
1670,2,106780000,2022-09-22,22:00:40,Wed
1671,1,235000000,2022-09-22,22:00:47,Wed
1672,3,59606780,2022-09-22,22:01:13,Wed
1673,2,106830000,2022-09-22,22:15:34,Wed
1674,1,235000000,2022-09-22,22:15:48,Wed
1675,3,59679211,2022-09-22,22:16:11,Wed
1676,2,106840000,2022-09-22,22:30:40,Wed
1677,1,235000000,2022-09-22,22:30:47,Wed
1678,3,59701171,2022-09-22,22:31:16,Wed
1679,2,106890000,2022-09-22,22:45:35,Wed
1680,3,59707993,2022-09-22,22:46:12,Wed
1681,2,106950000,2022-09-22,23:00:42,Wed
1682,1,234000000,2022-09-22,23:00:48,Wed
1683,3,59709725,2022-09-22,23:01:18,Wed
1684,2,106940000,2022-09-22,23:15:35,Wed
1685,1,233000000,2022-09-22,23:15:41,Wed
1686,3,59706747,2022-09-22,23:16:12,Wed
1687,2,107000000,2022-09-22,23:30:38,Wed
1688,1,234000000,2022-09-22,23:30:46,Wed
1689,3,59737135,2022-09-22,23:31:16,Wed
1690,2,106940000,2022-09-22,23:45:36,Wed
1691,1,234000000,2022-09-22,23:45:52,Wed
1692,3,59712348,2022-09-22,23:46:12,Wed
1693,2,70700000,2022-09-22,00:00:41,Thu
1694,1,233000000,2022-09-22,00:00:52,Thu
1695,3,59717821,2022-09-22,00:01:18,Thu
1696,2,107090000,2022-09-22,00:15:34,Thu
1697,1,234000000,2022-09-22,00:15:39,Thu
1698,3,59810913,2022-09-22,00:16:11,Thu
1699,2,107090000,2022-09-22,00:30:42,Thu
1700,1,234000000,2022-09-22,00:30:45,Thu
1701,3,59815887,2022-09-22,00:31:16,Thu
1702,2,107100000,2022-09-22,00:45:37,Thu
1703,1,235000000,2022-09-22,00:45:48,Thu
1704,3,59819308,2022-09-22,00:46:20,Thu
1705,2,107140000,2022-09-22,01:00:39,Thu
1706,1,235000000,2022-09-22,01:00:47,Thu
1707,3,59835792,2022-09-22,01:01:15,Thu
1708,2,107110000,2022-09-22,01:15:37,Thu
1709,1,234000000,2022-09-22,01:15:49,Thu
1710,3,59830098,2022-09-22,01:16:12,Thu
1711,2,70780000,2022-09-22,01:30:41,Thu
1712,1,234000000,2022-09-22,01:30:49,Thu
1713,3,59813207,2022-09-22,01:31:18,Thu
1714,2,107170000,2022-09-22,01:45:35,Thu
1715,1,236000000,2022-09-22,01:45:44,Thu
1716,3,59872237,2022-09-22,01:46:15,Thu
1717,2,107460000,2022-09-22,02:00:37,Thu
1718,1,235000000,2022-09-22,02:00:46,Thu
1719,3,59860256,2022-09-22,02:01:17,Thu
1720,2,107530000,2022-09-22,02:15:36,Thu
1721,1,235000000,2022-09-22,02:15:46,Thu
1722,3,60129335,2022-09-22,02:16:13,Thu
1723,2,107700000,2022-09-22,02:30:42,Thu
1724,1,235000000,2022-09-22,02:30:50,Thu
1725,3,60033273,2022-09-22,02:31:12,Thu
1726,2,107640000,2022-09-22,02:45:35,Thu
1727,1,235000000,2022-09-22,02:45:48,Thu
1728,3,60439301,2022-09-22,02:46:13,Thu
1729,2,107670000,2022-09-22,03:00:42,Thu
1730,1,236000000,2022-09-22,03:00:48,Thu
1731,3,60435131,2022-09-22,03:01:14,Thu
1732,2,107700000,2022-09-22,03:15:35,Thu
1733,1,238000000,2022-09-22,03:15:47,Thu
1734,3,60443194,2022-09-22,03:16:13,Thu
1735,2,108020000,2022-09-22,03:30:42,Thu
1736,1,239000000,2022-09-22,03:30:46,Thu
1737,3,60602724,2022-09-22,03:31:15,Thu
1738,2,70990000,2022-09-22,03:45:35,Thu
1739,1,239000000,2022-09-22,03:45:51,Thu
1740,3,60689558,2022-09-22,03:46:09,Thu
1741,2,108410000,2022-09-22,04:00:38,Thu
1742,1,241000000,2022-09-22,04:00:47,Thu
1743,3,60853869,2022-09-22,04:01:16,Thu
1744,2,108450000,2022-09-22,04:15:34,Thu
1745,1,239000000,2022-09-22,04:15:47,Thu
1746,3,60921801,2022-09-22,04:16:11,Thu
1747,2,71190000,2022-09-22,04:30:41,Thu
1748,1,241000000,2022-09-22,04:30:52,Thu
1749,3,61018850,2022-09-22,04:31:16,Thu
1750,2,108830000,2022-09-22,04:45:36,Thu
1751,1,243000000,2022-09-22,04:45:44,Thu
1752,3,61196967,2022-09-22,04:46:15,Thu
1753,2,108850000,2022-09-22,05:00:39,Thu
1754,1,242000000,2022-09-22,05:00:46,Thu
1755,3,60192215,2022-09-22,05:01:15,Thu
1756,2,108830000,2022-09-22,05:15:36,Thu
1757,1,242000000,2022-09-22,05:15:46,Thu
1758,3,60207316,2022-09-22,05:16:11,Thu
1759,2,108880000,2022-09-22,05:30:39,Thu
1760,1,243000000,2022-09-22,05:30:50,Thu
1761,3,60214778,2022-09-22,05:31:11,Thu
1762,2,108810000,2022-09-22,05:45:34,Thu
1763,1,244000000,2022-09-22,05:45:54,Thu
1764,3,60164699,2022-09-22,05:46:19,Thu
1765,2,108830000,2022-09-22,06:15:34,Thu
1766,1,244000000,2022-09-22,06:15:41,Thu
1767,3,60174160,2022-09-22,06:16:11,Thu
1768,2,108950000,2022-09-22,06:30:39,Thu
1769,1,246000000,2022-09-22,06:30:44,Thu
1770,3,60278616,2022-09-22,06:31:15,Thu
1771,2,108950000,2022-09-22,06:45:35,Thu
1772,1,243000000,2022-09-22,06:45:45,Thu
1773,3,60253340,2022-09-22,06:46:13,Thu
1774,2,108930000,2022-09-22,07:00:41,Thu
1775,1,247000000,2022-09-22,07:00:48,Thu
1776,3,60237072,2022-09-22,07:01:18,Thu
1777,2,108920000,2022-09-22,07:15:34,Thu
1778,1,247000000,2022-09-22,07:15:45,Thu
1779,3,60239835,2022-09-22,07:16:10,Thu
1780,2,71380000,2022-09-22,07:30:47,Thu
1781,1,247000000,2022-09-22,07:30:56,Thu
1782,3,60225002,2022-09-22,07:31:23,Thu
1783,2,108900000,2022-09-22,07:45:36,Thu
1784,1,247000000,2022-09-22,07:45:43,Thu
1785,3,60229292,2022-09-22,07:46:12,Thu
1786,2,71530000,2022-09-22,08:00:42,Thu
1787,1,248000000,2022-09-22,08:00:47,Thu
1788,3,60348399,2022-09-22,08:01:20,Thu
1789,2,109270000,2022-09-22,08:15:35,Thu
1790,1,248000000,2022-09-22,08:15:44,Thu
1791,3,60381737,2022-09-22,08:16:11,Thu
1792,2,109170000,2022-09-22,08:30:39,Thu
1793,1,247000000,2022-09-22,08:30:46,Thu
1794,3,60288302,2022-09-22,08:31:15,Thu
1795,2,109110000,2022-09-22,08:45:36,Thu
1796,1,247000000,2022-09-22,08:45:40,Thu
1797,3,60303082,2022-09-22,08:46:13,Thu
1798,2,109180000,2022-09-22,09:00:40,Thu
1799,1,246000000,2022-09-22,09:00:45,Thu
1800,3,60328832,2022-09-22,09:01:17,Thu
1801,2,109140000,2022-09-22,09:15:35,Thu
1802,1,246000000,2022-09-22,09:15:39,Thu
1803,3,60369891,2022-09-22,09:16:12,Thu
1804,2,108890000,2022-09-22,09:30:42,Thu
1805,1,246000000,2022-09-22,09:30:47,Thu
1806,3,60200516,2022-09-22,09:31:14,Thu
1807,2,108600000,2022-09-22,09:45:36,Thu
1808,1,243000000,2022-09-22,09:45:42,Thu
1809,3,60045236,2022-09-22,09:46:18,Thu
1810,2,71010000,2022-09-22,10:00:38,Thu
1811,1,243000000,2022-09-22,10:00:44,Thu
1812,3,60007829,2022-09-22,10:01:13,Thu
1813,2,108750000,2022-09-22,10:15:36,Thu
1814,3,60162540,2022-09-22,10:16:12,Thu
1815,2,108780000,2022-09-22,10:30:38,Thu
1816,1,244000000,2022-09-22,10:30:47,Thu
1817,3,60065810,2022-09-22,10:31:15,Thu
1818,2,108760000,2022-09-22,10:45:35,Thu
1819,1,243000000,2022-09-22,10:45:48,Thu
1820,3,60062711,2022-09-22,10:46:13,Thu
1821,2,108440000,2022-09-22,11:00:38,Thu
1822,1,241000000,2022-09-22,11:00:44,Thu
1823,3,8,2022-09-22,11:01:14,Thu
1824,2,108390000,2022-09-22,11:15:36,Thu
1825,1,241000000,2022-09-22,11:15:38,Thu
1826,3,8,2022-09-22,11:16:10,Thu
1827,2,108430000,2022-09-22,11:30:42,Thu
1828,1,242000000,2022-09-22,11:30:44,Thu
1829,3,8,2022-09-22,11:31:17,Thu
1830,2,108420000,2022-09-22,11:45:36,Thu
1831,1,242000000,2022-09-22,11:45:38,Thu
1832,3,8,2022-09-22,11:46:11,Thu
1833,2,108550000,2022-09-22,12:00:42,Thu
1834,1,242000000,2022-09-22,12:00:43,Thu
1835,3,8,2022-09-22,12:01:16,Thu
1836,2,108510000,2022-09-22,12:30:39,Thu
1837,1,241000000,2022-09-22,12:30:44,Thu
1838,3,8,2022-09-22,12:31:16,Thu
1839,2,108640000,2022-09-22,12:45:36,Thu
