cryptocurrency_metrics_id,cryptocurrency_id,total_supply,total_borrow,supply_apy,date,time,day_of_week
7489,4,6650000,1870000,2.26,2022-09-25,20:30:39,Sat
7490,5,24020000,7750000,3.00,2022-09-25,20:30:39,Sat
7491,6,8690000,2620000,2.61,2022-09-25,20:30:39,Sat
7492,1,2961242,1898181,2.81,2022-09-25,20:30:42,Sat
7493,2,104152357,62399748,3.28,2022-09-25,20:30:42,Sat
7494,3,29021955,18842160,3.87,2022-09-25,20:30:42,Sat
7495,7,5280000,1480000,1.97,2022-09-25,20:31:15,Sat
7496,8,17500000,4670000,2.16,2022-09-25,20:31:15,Sat
7497,9,10720000,2660000,1.87,2022-09-25,20:31:15,Sat
7498,4,6670000,1870000,2.26,2022-09-25,20:45:35,Sat
7499,5,24020000,7760000,3.00,2022-09-25,20:45:35,Sat
7500,6,8690000,2620000,2.61,2022-09-25,20:45:35,Sat
7501,1,2961245,1898147,2.81,2022-09-25,20:45:46,Sat
7502,2,104152463,62399854,3.28,2022-09-25,20:45:46,Sat
7503,3,29021990,18842195,3.87,2022-09-25,20:45:46,Sat
7504,7,5290000,1480000,1.97,2022-09-25,20:46:11,Sat
7505,8,17500000,4670000,2.16,2022-09-25,20:46:11,Sat
7506,9,10720000,2660000,1.87,2022-09-25,20:46:11,Sat
7507,4,6660000,1870000,2.26,2022-09-25,21:00:42,Sat
7508,5,24020000,7760000,3.00,2022-09-25,21:00:42,Sat
7509,6,8690000,2620000,2.61,2022-09-25,21:00:42,Sat
7510,4,6660000,1870000,2.26,2022-09-25,21:15:35,Sat
7511,5,24020000,7760000,3.00,2022-09-25,21:15:35,Sat
7512,6,8690000,2620000,2.61,2022-09-25,21:15:35,Sat
7513,1,2961250,1898172,2.81,2022-09-25,21:15:42,Sat
7514,2,104152982,62400072,3.28,2022-09-25,21:15:42,Sat
7515,3,29022061,18837254,3.86,2022-09-25,21:15:42,Sat
7516,7,5290000,1480000,1.97,2022-09-25,21:16:11,Sat
7517,8,17500000,4670000,2.16,2022-09-25,21:16:11,Sat
7518,9,10720000,2660000,1.87,2022-09-25,21:16:11,Sat
7519,4,6660000,1870000,2.26,2022-09-25,21:30:39,Sat
7520,5,24020000,7760000,3.00,2022-09-25,21:30:39,Sat
7521,6,8690000,2620000,2.61,2022-09-25,21:30:39,Sat
7522,1,2961253,1898175,2.81,2022-09-25,21:30:44,Sat
7523,2,105709305,62400185,3.19,2022-09-25,21:30:44,Sat
7524,3,29022099,18842296,3.87,2022-09-25,21:30:44,Sat
7525,7,5290000,1480000,1.97,2022-09-25,21:31:16,Sat
7526,8,17500000,4680000,2.17,2022-09-25,21:31:16,Sat
7527,9,10720000,2660000,1.87,2022-09-25,21:31:16,Sat
7528,4,6660000,1870000,2.26,2022-09-25,21:45:34,Sat
7529,5,24020000,7760000,3.00,2022-09-25,21:45:34,Sat
7530,6,8690000,2620000,2.61,2022-09-25,21:45:34,Sat
7531,1,2961255,1898178,2.81,2022-09-25,21:45:42,Sat
7532,2,105728080,62400289,3.18,2022-09-25,21:45:42,Sat
7533,3,29022133,18843332,3.87,2022-09-25,21:45:42,Sat
7534,7,5290000,1480000,1.97,2022-09-25,21:46:11,Sat
7535,8,17500000,4690000,2.18,2022-09-25,21:46:11,Sat
7536,9,10720000,2660000,1.87,2022-09-25,21:46:11,Sat
7537,4,6670000,1870000,2.26,2022-09-25,22:00:40,Sat
7538,5,24020000,7760000,3.00,2022-09-25,22:00:40,Sat
7539,6,8690000,2620000,2.61,2022-09-25,22:00:40,Sat
7540,1,2961258,1898180,2.81,2022-09-25,22:00:45,Sat
7541,2,105740679,62400394,3.18,2022-09-25,22:00:45,Sat
7542,3,29022164,18843562,3.87,2022-09-25,22:00:45,Sat
7543,7,5290000,1480000,1.97,2022-09-25,22:01:16,Sat
7544,8,17500000,4690000,2.18,2022-09-25,22:01:16,Sat
7545,9,10720000,2660000,1.87,2022-09-25,22:01:16,Sat
7546,4,6670000,1870000,2.26,2022-09-25,22:15:34,Sat
7547,5,24020000,7760000,3.00,2022-09-25,22:15:34,Sat
7548,6,8690000,2620000,2.61,2022-09-25,22:15:34,Sat
7549,1,2961260,1898183,2.81,2022-09-25,22:15:41,Sat
7550,2,105740785,62400500,3.18,2022-09-25,22:15:41,Sat
7551,3,29022199,18843597,3.87,2022-09-25,22:15:41,Sat
7552,7,5300000,1480000,1.97,2022-09-25,22:16:11,Sat
7553,8,17500000,4690000,2.18,2022-09-25,22:16:11,Sat
7554,9,10720000,2660000,1.87,2022-09-25,22:16:11,Sat
7555,4,6660000,1870000,2.26,2022-09-25,22:30:45,Sat
7556,5,24010000,7760000,3.00,2022-09-25,22:30:45,Sat
7557,6,8690000,2620000,2.61,2022-09-25,22:30:45,Sat
7558,7,5290000,1480000,1.97,2022-09-25,22:31:21,Sat
7559,8,17500000,4690000,2.18,2022-09-25,22:31:21,Sat
7560,9,10720000,2660000,1.87,2022-09-25,22:31:21,Sat
7561,4,6660000,1870000,2.26,2022-09-25,22:45:34,Sat
7562,5,24020000,7760000,3.00,2022-09-25,22:45:34,Sat
7563,6,8690000,2620000,2.61,2022-09-25,22:45:34,Sat
7564,1,2961268,1898135,2.81,2022-09-25,22:45:41,Sat
7565,2,105737439,62400710,3.18,2022-09-25,22:45:41,Sat
7566,3,29022269,18843667,3.87,2022-09-25,22:45:41,Sat
7567,7,5290000,1480000,1.97,2022-09-25,22:46:12,Sat
7568,8,17500000,4690000,2.18,2022-09-25,22:46:12,Sat
7569,9,10720000,2660000,1.87,2022-09-25,22:46:12,Sat
7570,4,6660000,1870000,2.26,2022-09-25,23:00:46,Sat
7571,5,24020000,7760000,3.00,2022-09-25,23:00:46,Sat
7572,6,8690000,2620000,2.61,2022-09-25,23:00:46,Sat
7573,7,5290000,1480000,1.97,2022-09-25,23:01:19,Sat
7574,8,17500000,4690000,2.18,2022-09-25,23:01:19,Sat
7575,9,10720000,2660000,1.87,2022-09-25,23:01:19,Sat
7576,4,6660000,1870000,2.26,2022-09-25,23:15:34,Sat
7577,5,24010000,7760000,3.00,2022-09-25,23:15:34,Sat
7578,6,8690000,2620000,2.61,2022-09-25,23:15:34,Sat
7579,1,2961273,1898141,2.81,2022-09-25,23:15:40,Sat
7580,2,105738747,62404122,3.18,2022-09-25,23:15:40,Sat
7581,3,29077261,18844537,3.85,2022-09-25,23:15:40,Sat
7582,7,5290000,1480000,1.97,2022-09-25,23:16:10,Sat
7583,8,17500000,4690000,2.18,2022-09-25,23:16:10,Sat
7584,9,10720000,2660000,1.87,2022-09-25,23:16:10,Sat
7585,4,6670000,1870000,2.26,2022-09-25,23:30:44,Sat
7586,5,24020000,7760000,3.00,2022-09-25,23:30:44,Sat
7587,6,8690000,2620000,2.61,2022-09-25,23:30:44,Sat
7588,1,2961276,1898143,2.81,2022-09-25,23:30:54,Sat
7589,2,105738815,62404231,3.18,2022-09-25,23:30:54,Sat
7590,3,29077298,18844573,3.85,2022-09-25,23:30:54,Sat
7591,7,5300000,1480000,1.97,2022-09-25,23:31:21,Sat
7592,8,17500000,4690000,2.18,2022-09-25,23:31:21,Sat
7593,9,10720000,2660000,1.87,2022-09-25,23:31:21,Sat
7594,4,6670000,1870000,2.26,2022-09-25,23:45:36,Sat
7595,5,24020000,7760000,3.00,2022-09-25,23:45:36,Sat
7596,6,8690000,2620000,2.61,2022-09-25,23:45:36,Sat
7597,1,2961278,1898143,2.81,2022-09-25,23:45:48,Sat
7598,2,105738927,62404337,3.18,2022-09-25,23:45:48,Sat
7599,3,29077333,18844608,3.85,2022-09-25,23:45:48,Sat
7600,7,5300000,1480000,1.97,2022-09-25,23:46:12,Sat
7601,8,17500000,4690000,2.18,2022-09-25,23:46:12,Sat
7602,9,10720000,2660000,1.87,2022-09-25,23:46:12,Sat
7603,4,6680000,1870000,2.26,2022-09-25,00:00:50,Sun
7604,5,24020000,7760000,3.00,2022-09-25,00:00:50,Sun
7605,6,8690000,2620000,2.61,2022-09-25,00:00:50,Sun
7606,1,2961281,1898146,2.81,2022-09-25,00:01:00,Sun
7607,2,104154999,62404447,3.28,2022-09-25,00:01:00,Sun
7608,3,29077369,18844645,3.85,2022-09-25,00:01:00,Sun
7609,7,5300000,1480000,1.97,2022-09-25,00:01:23,Sun
7610,8,17500000,4690000,2.18,2022-09-25,00:01:23,Sun
7611,9,10720000,2660000,1.87,2022-09-25,00:01:23,Sun
7612,4,6680000,1870000,2.26,2022-09-25,00:15:36,Sun
7613,5,24010000,7760000,3.00,2022-09-25,00:15:36,Sun
7614,6,8690000,2620000,2.61,2022-09-25,00:15:36,Sun
7615,1,2961184,1898149,2.81,2022-09-25,00:15:43,Sun
7616,2,104239676,62404558,3.28,2022-09-25,00:15:43,Sun
7617,3,29077405,18844681,3.85,2022-09-25,00:15:43,Sun
7618,7,5300000,1480000,1.97,2022-09-25,00:16:11,Sun
7619,8,17500000,4690000,2.18,2022-09-25,00:16:11,Sun
7620,9,10720000,2660000,1.87,2022-09-25,00:16:11,Sun
7621,4,6730000,1890000,2.26,2022-09-25,00:30:46,Sun
7622,5,24010000,7760000,3.00,2022-09-25,00:30:46,Sun
7623,6,8690000,2620000,2.61,2022-09-25,00:30:46,Sun
7624,7,5350000,1490000,1.97,2022-09-25,00:31:21,Sun
7625,8,17500000,4690000,2.18,2022-09-25,00:31:21,Sun
7626,9,10720000,2660000,1.87,2022-09-25,00:31:21,Sun
7627,7,5350000,1500000,1.97,2022-09-25,00:46:11,Sun
7628,8,17500000,4690000,2.18,2022-09-25,00:46:11,Sun
7629,9,10720000,2660000,1.87,2022-09-25,00:46:11,Sun
7630,4,6760000,1900000,2.26,2022-09-25,01:00:50,Sun
7631,5,24010000,7760000,3.00,2022-09-25,01:00:50,Sun
7632,6,8690000,2620000,2.61,2022-09-25,01:00:50,Sun
7633,1,2961186,1898157,2.81,2022-09-25,01:00:56,Sun
7634,2,105752070,62404887,3.18,2022-09-25,01:00:56,Sun
7635,3,29077573,18848995,3.85,2022-09-25,01:00:56,Sun
7636,7,5350000,1500000,1.97,2022-09-25,01:01:28,Sun
7637,8,17500000,4690000,2.18,2022-09-25,01:01:28,Sun
7638,9,10720000,2660000,1.87,2022-09-25,01:01:28,Sun
7639,4,6740000,1890000,2.26,2022-09-25,01:15:36,Sun
7640,5,24010000,7760000,3.00,2022-09-25,01:15:36,Sun
7641,6,8690000,2620000,2.61,2022-09-25,01:15:36,Sun
7642,1,2961188,1897880,2.81,2022-09-25,01:15:44,Sun
7643,2,105753370,62414516,3.18,2022-09-25,01:15:44,Sun
7644,3,29077609,18849031,3.85,2022-09-25,01:15:44,Sun
7645,7,5350000,1500000,1.97,2022-09-25,01:16:13,Sun
7646,8,17500000,4690000,2.18,2022-09-25,01:16:13,Sun
7647,9,10720000,2660000,1.87,2022-09-25,01:16:13,Sun
7648,4,6700000,1880000,2.26,2022-09-25,01:30:47,Sun
7649,5,24010000,7760000,3.00,2022-09-25,01:30:47,Sun
7650,6,8690000,2620000,2.61,2022-09-25,01:30:47,Sun
7651,7,5320000,1510000,2.03,2022-09-25,01:31:24,Sun
7652,8,17500000,4700000,2.19,2022-09-25,01:31:24,Sun
7653,9,10720000,2660000,1.87,2022-09-25,01:31:24,Sun
7654,4,6700000,1880000,2.26,2022-09-25,01:45:35,Sun
7655,5,24010000,7760000,3.00,2022-09-25,01:45:35,Sun
7656,6,8690000,2620000,2.61,2022-09-25,01:45:35,Sun
7657,1,2961194,1897885,2.81,2022-09-25,01:45:39,Sun
7658,2,105756243,62414737,3.18,2022-09-25,01:45:39,Sun
7659,3,29077683,18849104,3.85,2022-09-25,01:45:39,Sun
7660,7,5320000,1510000,2.03,2022-09-25,01:46:12,Sun
7661,8,17500000,4700000,2.19,2022-09-25,01:46:12,Sun
7662,9,10720000,2660000,1.87,2022-09-25,01:46:12,Sun
7663,4,6710000,1880000,2.26,2022-09-25,02:00:51,Sun
7664,5,24010000,7760000,3.00,2022-09-25,02:00:51,Sun
7665,6,8690000,2620000,2.61,2022-09-25,02:00:51,Sun
7666,7,5330000,1510000,2.03,2022-09-25,02:01:23,Sun
7667,8,17500000,4700000,2.19,2022-09-25,02:01:23,Sun
7668,9,10720000,2660000,1.87,2022-09-25,02:01:23,Sun
7669,4,6710000,1880000,2.26,2022-09-25,02:15:35,Sun
7670,5,24010000,7760000,3.00,2022-09-25,02:15:35,Sun
7671,6,8690000,2620000,2.61,2022-09-25,02:15:35,Sun
7672,1,2961199,1897906,2.81,2022-09-25,02:15:37,Sun
7673,2,105757510,62414960,3.18,2022-09-25,02:15:37,Sun
7674,3,29077757,18849178,3.85,2022-09-25,02:15:37,Sun
7675,7,5330000,1510000,2.03,2022-09-25,02:16:12,Sun
7676,8,17500000,4700000,2.19,2022-09-25,02:16:12,Sun
7677,9,10720000,2660000,1.87,2022-09-25,02:16:12,Sun
7678,4,6710000,1890000,2.26,2022-09-25,02:30:50,Sun
7679,5,24010000,7760000,3.00,2022-09-25,02:30:50,Sun
7680,6,8690000,2620000,2.61,2022-09-25,02:30:50,Sun
7681,1,2961209,1897969,2.81,2022-09-25,02:31:02,Sun
7682,2,105757624,62415074,3.18,2022-09-25,02:31:02,Sun
7683,3,29077794,18849216,3.85,2022-09-25,02:31:02,Sun
7684,7,5330000,1510000,2.03,2022-09-25,02:31:27,Sun
7685,8,17500000,4700000,2.19,2022-09-25,02:31:27,Sun
7686,9,10720000,2660000,1.87,2022-09-25,02:31:27,Sun
7687,4,6710000,1880000,2.26,2022-09-25,02:45:36,Sun
7688,5,24010000,7760000,3.00,2022-09-25,02:45:36,Sun
7689,6,8690000,2620000,2.61,2022-09-25,02:45:36,Sun
7690,1,2961211,1897971,2.81,2022-09-25,02:45:51,Sun
7691,2,105757734,62415184,3.18,2022-09-25,02:45:51,Sun
7692,3,29077831,18849253,3.85,2022-09-25,02:45:51,Sun
7693,7,5330000,1510000,2.03,2022-09-25,02:46:12,Sun
7694,8,17500000,4700000,2.19,2022-09-25,02:46:12,Sun
7695,9,10720000,2660000,1.87,2022-09-25,02:46:12,Sun
7696,4,6710000,1880000,2.26,2022-09-25,03:15:37,Sun
7697,5,24010000,7760000,3.00,2022-09-25,03:15:37,Sun
7698,6,8690000,2620000,2.61,2022-09-25,03:15:37,Sun
7699,1,2961207,1898865,2.81,2022-09-25,03:16:00,Sun
7700,2,105765381,62415389,3.18,2022-09-25,03:16:00,Sun
7701,3,29078778,18849321,3.85,2022-09-25,03:16:00,Sun
7702,7,5350000,1550000,2.11,2022-09-25,03:16:14,Sun
7703,8,17500000,4700000,2.19,2022-09-25,03:16:14,Sun
7704,9,10720000,2680000,1.90,2022-09-25,03:16:14,Sun
7705,1,2961210,1899428,2.82,2022-09-25,03:30:47,Sun
7706,2,105711312,62415490,3.19,2022-09-25,03:30:47,Sun
7707,3,29078531,18849354,3.85,2022-09-25,03:30:47,Sun
7708,4,6740000,1890000,2.26,2022-09-25,03:30:48,Sun
7709,5,24010000,7760000,3.00,2022-09-25,03:30:48,Sun
7710,6,8690000,2620000,2.61,2022-09-25,03:30:48,Sun
7711,7,5370000,1550000,2.11,2022-09-25,03:31:24,Sun
7712,8,17500000,4700000,2.19,2022-09-25,03:31:24,Sun
7713,9,10720000,2680000,1.90,2022-09-25,03:31:24,Sun
7714,4,6730000,1890000,2.26,2022-09-25,03:45:44,Sun
7715,5,24010000,7760000,3.00,2022-09-25,03:45:44,Sun
7716,6,8690000,2620000,2.61,2022-09-25,03:45:44,Sun
7717,1,2961180,1899431,2.82,2022-09-25,03:45:47,Sun
7718,2,105361017,62415602,3.21,2022-09-25,03:45:47,Sun
7719,3,29078568,18849391,3.85,2022-09-25,03:45:47,Sun
7720,7,5370000,1550000,2.11,2022-09-25,03:46:19,Sun
7721,8,17500000,4700000,2.19,2022-09-25,03:46:19,Sun
7722,9,10720000,2680000,1.90,2022-09-25,03:46:19,Sun
7723,1,2961182,1899433,2.82,2022-09-25,04:00:44,Sun
7724,2,105361125,62415710,3.21,2022-09-25,04:00:44,Sun
7725,3,29078603,18849426,3.85,2022-09-25,04:00:44,Sun
7726,4,6740000,1890000,2.26,2022-09-25,04:00:48,Sun
7727,5,24020000,7760000,3.00,2022-09-25,04:00:48,Sun
7728,6,8690000,2620000,2.61,2022-09-25,04:00:48,Sun
7729,7,5370000,1550000,2.11,2022-09-25,04:01:23,Sun
7730,8,17500000,4700000,2.19,2022-09-25,04:01:23,Sun
7731,9,10720000,2680000,1.90,2022-09-25,04:01:23,Sun
7732,4,6740000,1890000,2.26,2022-09-25,04:15:36,Sun
7733,5,24020000,7760000,3.00,2022-09-25,04:15:36,Sun
7734,6,8690000,2620000,2.61,2022-09-25,04:15:36,Sun
7735,1,2961185,1899436,2.82,2022-09-25,04:15:44,Sun
7736,2,105926829,62401056,3.17,2022-09-25,04:15:44,Sun
7737,3,29078639,18849462,3.85,2022-09-25,04:15:44,Sun
7738,7,5370000,1550000,2.11,2022-09-25,04:16:12,Sun
7739,8,17500000,4700000,2.19,2022-09-25,04:16:12,Sun
7740,9,10720000,2680000,1.90,2022-09-25,04:16:12,Sun
7741,4,6740000,1890000,2.26,2022-09-25,04:30:46,Sun
7742,5,24020000,7760000,3.00,2022-09-25,04:30:46,Sun
7743,6,8690000,2620000,2.61,2022-09-25,04:30:46,Sun
7744,1,2961188,1899439,2.82,2022-09-25,04:30:58,Sun
7745,2,105912041,62400492,3.17,2022-09-25,04:30:58,Sun
7746,3,29078677,18849500,3.85,2022-09-25,04:30:58,Sun
7747,7,5370000,1550000,2.11,2022-09-25,04:31:29,Sun
7748,8,17500000,4700000,2.19,2022-09-25,04:31:29,Sun
7749,9,10720000,2680000,1.90,2022-09-25,04:31:29,Sun
7750,4,6740000,1890000,2.26,2022-09-25,04:45:36,Sun
7751,5,24020000,7760000,3.00,2022-09-25,04:45:36,Sun
7752,6,8690000,2620000,2.61,2022-09-25,04:45:36,Sun
7753,1,2961159,1899441,2.82,2022-09-25,04:45:39,Sun
7754,2,105907929,62400601,3.17,2022-09-25,04:45:39,Sun
7755,3,29078098,18849535,3.85,2022-09-25,04:45:39,Sun
7756,7,5370000,1550000,2.11,2022-09-25,04:46:13,Sun
7757,8,17500000,4700000,2.19,2022-09-25,04:46:13,Sun
7758,9,10720000,2680000,1.90,2022-09-25,04:46:13,Sun
7759,4,6720000,1890000,2.26,2022-09-25,05:00:48,Sun
7760,5,24020000,7760000,3.00,2022-09-25,05:00:48,Sun
7761,6,8690000,2620000,2.61,2022-09-25,05:00:48,Sun
7762,1,2961162,1899475,2.82,2022-09-25,05:00:56,Sun
7763,2,105908392,62400715,3.17,2022-09-25,05:00:56,Sun
7764,3,29078195,18849574,3.85,2022-09-25,05:00:56,Sun
7765,7,5370000,1550000,2.11,2022-09-25,05:01:25,Sun
7766,8,17500000,4700000,2.19,2022-09-25,05:01:25,Sun
7767,9,10720000,2680000,1.90,2022-09-25,05:01:25,Sun
7768,4,6720000,1890000,2.26,2022-09-25,05:15:36,Sun
7769,5,24020000,7760000,3.00,2022-09-25,05:15:36,Sun
7770,6,8690000,2620000,2.61,2022-09-25,05:15:36,Sun
7771,1,2961164,1899494,2.82,2022-09-25,05:15:42,Sun
7772,2,105902866,62400823,3.17,2022-09-25,05:15:42,Sun
7773,3,29077182,18849610,3.85,2022-09-25,05:15:42,Sun
7774,7,5360000,1560000,2.13,2022-09-25,05:16:12,Sun
7775,8,17500000,4700000,2.19,2022-09-25,05:16:12,Sun
7776,9,10720000,2680000,1.90,2022-09-25,05:16:12,Sun
7777,4,6720000,1890000,2.26,2022-09-25,05:30:52,Sun
7778,5,24020000,7760000,3.00,2022-09-25,05:30:52,Sun
7779,6,8690000,2620000,2.61,2022-09-25,05:30:52,Sun
7780,1,2961167,1899497,2.82,2022-09-25,05:30:55,Sun
7781,2,105904071,62400941,3.17,2022-09-25,05:30:55,Sun
7782,3,29076011,18849649,3.85,2022-09-25,05:30:55,Sun
7783,7,5360000,1560000,2.13,2022-09-25,05:31:24,Sun
7784,8,17500000,4700000,2.19,2022-09-25,05:31:24,Sun
7785,9,10720000,2680000,1.90,2022-09-25,05:31:24,Sun
7786,4,6700000,1880000,2.26,2022-09-25,05:45:37,Sun
7787,5,24020000,7760000,3.00,2022-09-25,05:45:37,Sun
7788,6,8690000,2620000,2.61,2022-09-25,05:45:37,Sun
7789,1,2961167,1899500,2.82,2022-09-25,05:45:39,Sun
7790,2,105904179,62401048,3.17,2022-09-25,05:45:39,Sun
7791,3,29061804,18849685,3.86,2022-09-25,05:45:39,Sun
7792,7,5340000,1550000,2.13,2022-09-25,05:46:13,Sun
7793,8,17500000,4700000,2.19,2022-09-25,05:46:13,Sun
7794,9,10720000,2680000,1.90,2022-09-25,05:46:13,Sun
7795,4,6680000,1880000,2.26,2022-09-25,06:00:48,Sun
7796,5,24020000,7760000,3.00,2022-09-25,06:00:48,Sun
7797,6,8690000,2620000,2.61,2022-09-25,06:00:48,Sun
7798,1,2961170,1899503,2.82,2022-09-25,06:00:52,Sun
7799,2,105897771,62401163,3.17,2022-09-25,06:00:52,Sun
7800,3,29060143,18849723,3.86,2022-09-25,06:00:52,Sun
7801,7,5340000,1550000,2.13,2022-09-25,06:01:23,Sun
7802,8,17500000,4700000,2.19,2022-09-25,06:01:23,Sun
7803,9,10720000,2680000,1.90,2022-09-25,06:01:23,Sun
7804,1,2961173,1899505,2.82,2022-09-25,06:15:37,Sun
7805,2,105799551,62401271,3.18,2022-09-25,06:15:37,Sun
7806,4,6690000,1880000,2.26,2022-09-25,06:15:37,Sun
7807,3,29060179,18849759,3.86,2022-09-25,06:15:37,Sun
7808,5,24020000,7760000,3.00,2022-09-25,06:15:37,Sun
7809,6,8690000,2620000,2.61,2022-09-25,06:15:37,Sun
7810,7,5330000,1550000,2.13,2022-09-25,06:16:12,Sun
7811,8,17500000,4700000,2.19,2022-09-25,06:16:12,Sun
7812,9,10720000,2680000,1.90,2022-09-25,06:16:12,Sun
7813,4,6670000,1870000,2.26,2022-09-25,06:30:45,Sun
7814,5,24020000,7760000,3.00,2022-09-25,06:30:45,Sun
7815,6,8690000,2620000,2.61,2022-09-25,06:30:45,Sun
7816,7,5310000,1550000,2.14,2022-09-25,06:31:21,Sun
7817,8,17500000,4700000,2.19,2022-09-25,06:31:21,Sun
7818,9,10720000,2680000,1.90,2022-09-25,06:31:21,Sun
7819,4,6680000,1880000,2.26,2022-09-25,06:45:35,Sun
7820,5,24020000,7760000,3.00,2022-09-25,06:45:35,Sun
7821,6,8690000,2620000,2.61,2022-09-25,06:45:35,Sun
7822,1,2961183,1899524,2.82,2022-09-25,06:45:44,Sun
7823,2,105844449,62402494,3.18,2022-09-25,06:45:44,Sun
7824,3,29060252,18849833,3.86,2022-09-25,06:45:44,Sun
7825,7,5310000,1550000,2.14,2022-09-25,06:46:11,Sun
7826,8,17500000,4700000,2.19,2022-09-25,06:46:11,Sun
7827,9,10720000,2680000,1.90,2022-09-25,06:46:11,Sun
7828,1,2961186,1899526,2.82,2022-09-25,07:00:46,Sun
7829,2,105844510,62402603,3.18,2022-09-25,07:00:46,Sun
7830,3,29060197,18849869,3.86,2022-09-25,07:00:46,Sun
7831,4,6690000,1880000,2.26,2022-09-25,07:00:49,Sun
7832,5,24020000,7760000,3.00,2022-09-25,07:00:49,Sun
7833,6,8690000,2620000,2.61,2022-09-25,07:00:49,Sun
7834,7,5310000,1550000,2.14,2022-09-25,07:01:27,Sun
7835,8,17500000,4700000,2.19,2022-09-25,07:01:27,Sun
7836,9,10720000,2680000,1.90,2022-09-25,07:01:27,Sun
7837,4,6690000,1880000,2.26,2022-09-25,07:15:35,Sun
7838,5,24020000,7760000,3.00,2022-09-25,07:15:35,Sun
7839,6,8690000,2620000,2.61,2022-09-25,07:15:35,Sun
7840,1,2961199,1899544,2.82,2022-09-25,07:15:45,Sun
7841,2,105841768,62402813,3.18,2022-09-25,07:15:45,Sun
7842,3,29060234,18849905,3.86,2022-09-25,07:15:45,Sun
7843,7,5320000,1550000,2.14,2022-09-25,07:16:11,Sun
7844,8,17500000,4700000,2.19,2022-09-25,07:16:11,Sun
7845,9,10720000,2680000,1.90,2022-09-25,07:16:11,Sun
7846,4,6680000,1870000,2.26,2022-09-25,07:30:47,Sun
7847,5,24020000,7750000,3.00,2022-09-25,07:30:47,Sun
7848,6,8690000,2620000,2.61,2022-09-25,07:30:47,Sun
7849,1,2961196,1899547,2.82,2022-09-25,07:30:52,Sun
7850,2,105841880,62402929,3.18,2022-09-25,07:30:52,Sun
7851,3,29060272,18849944,3.86,2022-09-25,07:30:52,Sun
7852,7,5320000,1550000,2.14,2022-09-25,07:31:23,Sun
7853,8,17500000,4700000,2.19,2022-09-25,07:31:23,Sun
7854,9,10720000,2680000,1.90,2022-09-25,07:31:23,Sun
7855,4,6670000,1870000,2.26,2022-09-25,07:45:36,Sun
7856,5,24020000,7750000,3.00,2022-09-25,07:45:36,Sun
7857,6,8690000,2620000,2.61,2022-09-25,07:45:36,Sun
7858,1,2961200,1899550,2.82,2022-09-25,07:45:51,Sun
7859,2,105792794,62403039,3.18,2022-09-25,07:45:51,Sun
7860,3,29060309,18849980,3.86,2022-09-25,07:45:51,Sun
7861,7,5320000,1550000,2.15,2022-09-25,07:46:12,Sun
7862,8,17500000,4700000,2.19,2022-09-25,07:46:12,Sun
7863,9,10720000,2680000,1.90,2022-09-25,07:46:12,Sun
7864,1,2961203,1899552,2.82,2022-09-25,08:00:43,Sun
7865,2,105792902,62403147,3.18,2022-09-25,08:00:43,Sun
7866,3,29060345,18850016,3.86,2022-09-25,08:00:43,Sun
7867,4,6680000,1880000,2.26,2022-09-25,08:00:47,Sun
7868,5,24020000,7750000,3.00,2022-09-25,08:00:47,Sun
7869,6,8690000,2620000,2.61,2022-09-25,08:00:47,Sun
7870,7,5320000,1550000,2.15,2022-09-25,08:01:19,Sun
7871,8,17500000,4700000,2.19,2022-09-25,08:01:19,Sun
7872,9,10720000,2680000,1.90,2022-09-25,08:01:19,Sun
7873,4,6690000,1880000,2.26,2022-09-25,08:15:36,Sun
7874,5,24020000,7750000,3.00,2022-09-25,08:15:36,Sun
7875,6,8690000,2620000,2.61,2022-09-25,08:15:36,Sun
7876,1,2961205,1899555,2.82,2022-09-25,08:15:45,Sun
7877,2,105793007,62403252,3.18,2022-09-25,08:15:45,Sun
7878,3,29060380,18850051,3.86,2022-09-25,08:15:45,Sun
7879,7,5320000,1550000,2.15,2022-09-25,08:16:11,Sun
7880,8,17500000,4700000,2.19,2022-09-25,08:16:11,Sun
7881,9,10720000,2680000,1.90,2022-09-25,08:16:11,Sun
7882,4,6690000,1880000,2.26,2022-09-25,08:30:47,Sun
7883,5,24020000,7750000,3.00,2022-09-25,08:30:47,Sun
7884,6,8690000,2620000,2.61,2022-09-25,08:30:47,Sun
7885,1,2961208,1899558,2.82,2022-09-25,08:30:52,Sun
7886,2,105784198,62403356,3.18,2022-09-25,08:30:52,Sun
7887,3,29068099,18850086,3.86,2022-09-25,08:30:52,Sun
7888,7,5320000,1550000,2.15,2022-09-25,08:31:23,Sun
7889,8,17500000,4700000,2.19,2022-09-25,08:31:23,Sun
7890,9,10720000,2680000,1.90,2022-09-25,08:31:23,Sun
7891,4,6680000,1880000,2.26,2022-09-25,08:45:36,Sun
7892,5,24020000,7750000,3.00,2022-09-25,08:45:36,Sun
7893,6,8690000,2620000,2.61,2022-09-25,08:45:36,Sun
7894,1,2961211,1899560,2.82,2022-09-25,08:45:38,Sun
7895,2,105783078,62403459,3.18,2022-09-25,08:45:38,Sun
7896,3,29069341,18850120,3.86,2022-09-25,08:45:38,Sun
7897,7,5320000,1550000,2.15,2022-09-25,08:46:11,Sun
7898,8,17500000,4700000,2.19,2022-09-25,08:46:11,Sun
